datetimes,load_profile,HEATPUMP_P_TOT,APPARENT_TEMPERATURE:TOTAL,SOLAR_IRRADIANCE:GLOBAL,y
2018-08-18,5423733.164822049,8774479.184549754,11.818017574914842,125.94265407986113,5413158.416955566
