datetimes,load_profile,HEATPUMP_P_TOT,APPARENT_TEMPERATURE:TOTAL,SOLAR_IRRADIANCE:GLOBAL,y
2019-02-02 00:00:00,242818.31296310422,382047.03203665407,-1.0868055545336859,36.414930555555564,232578.82080917357
2019-02-08 00:00:00,181607.1049682829,319652.6346811083,2.3142360917085556,44.869791666666664,175702.28287686242
2019-02-14 00:00:00,205576.5141351912,243846.8942004256,3.464583336285111,115.88541666666667,218121.87301932444
2019-02-20 00:00:00,209881.6654201931,280373.16567929595,4.233159727378127,94.32291666666667,189994.84699499342
2019-02-26 00:00:00,206411.31218354966,258350.24099810916,5.981770840564024,89.14062500000004,225333.37908770243
2019-03-04 00:00:00,128936.06365682813,252183.18128876158,5.683854163171621,73.4201388888889,109080.4607428233
2019-03-10 00:00:00,148466.92813618976,305338.06035648973,2.0218749988772386,48.125,166330.06013793944
2019-03-16 00:00:00,189440.79631330702,244258.21236796907,4.389149309925016,120.96354166666667,187798.47235081997
2019-03-22 00:00:00,225424.95585789153,233267.55316848756,5.102951399167064,129.67881944444443,209132.6701507144
2019-03-28 00:00:00,212696.1090994941,166570.4813640383,7.786805565236123,192.95138888888889,210488.79709824454
2019-04-03 01:00:00,235958.97521192764,174295.1471914503,8.992187492963334,165.94618055555557,240981.1381070031
2019-04-09 01:00:00,183652.1130601035,258384.18052241005,2.032118055684906,157.67361111111111,181786.6997220569
2019-04-15 01:00:00,181461.88630515206,64727.07673143811,11.327430559710288,308.45486111111114,190857.81330091684
2019-04-21 01:00:00,153531.83663457233,36197.37111856672,14.121180574513133,270.28645833333337,190801.7493084801
2019-04-27 01:00:00,229787.14580141712,128765.3027845065,8.879513895139096,192.32638888888883,191577.0229934693
2019-05-03 01:00:00,191275.63418634204,195534.39338364074,5.485937499285981,162.78645833333334,190943.7835499658
2019-05-09 01:00:00,142146.97325647148,137751.46475379725,9.113107634721215,217.07465277777774,123557.4465844049
2019-05-15 01:00:00,81254.85575468277,8849.17555792067,12.155034720794205,218.67187500000003,108205.15520053441
2019-05-21 01:00:00,193038.6211326599,79785.22655404943,14.001041640838002,191.84027777777774,201272.08096788192
2019-05-27 01:00:00,189232.2776816898,56435.22454996109,15.252083293265784,211.55381944444446,207587.15832710266
2019-06-02 01:00:00,243019.44431207443,28129.365206405844,20.052256931033387,263.3289930555555,203498.23427742854
2019-06-08 01:00:00,167128.74022102353,8615.592555183834,17.373697897626286,232.27430555555551,167469.99112650554
2019-06-14 01:00:00,183134.28167584736,9132.64477795495,19.888888857430885,280.1822916666666,176298.52933082572
2019-06-20 01:00:00,173036.2115775214,20582.891532336354,21.087152802281903,339.64409722222223,173066.5123376634
2019-06-26 01:00:00,172021.51855032175,9350.315167151557,22.46414927310416,369.95659722222223,173066.78677885266
2019-07-02 01:00:00,186260.27186830307,8888.560224967532,16.359374996688647,253.7326388888889,191249.48296385873
2019-07-08 01:00:00,186852.76398338738,97856.2822968059,14.74635416186517,131.00694444444446,185276.82221541935
2019-07-14 01:00:00,176257.8778513167,74298.84934552509,16.340104177594185,135.06076388888889,187209.89852888318
2019-07-20 01:00:00,179628.36991403365,24692.033676052088,24.15746532049441,298.3072916666667,171180.95479753285
2019-07-26 01:00:00,187567.14313803782,8430.826667245228,23.339409702354022,258.01215277777777,187286.6314667172
2019-08-01 01:00:00,172056.70692448088,8398.95033461253,19.42326390908823,190.40798611111111,178047.67223421735
2019-08-07 01:00:00,168991.13138088645,27273.401472801626,19.71475697225993,190.4947916666667,158301.09297896488
2019-08-13 01:00:00,157316.02167464365,8038.240888224706,16.999305539660966,150.17361111111111,160728.9775515239
