datetimes,load_profile,HEATPUMP_P_TOT,APPARENT_TEMPERATURE:TOTAL,SOLAR_IRRADIANCE:GLOBAL,y
2019-02-01 04:30:00,200.63788825141023,1261.264227294921,-4.4000000953674,0.0,939.0357774522562
2019-02-01 04:45:00,172.48888939751538,753.0750027126733,-4.4000000953674,0.0,210.29444291856498
2019-02-01 05:00:00,199.28988749186223,743.3012227376308,-4.4000000953674,0.0,216.19933369954322
2019-02-01 05:15:00,168.4021111382379,1741.624224853518,-4.0999999046326,0.0,325.11322157118093
2019-02-01 05:30:00,165.25044436984598,1480.2911132812494,-4.5,0.0,382.2216678195528
2019-02-01 05:45:00,290.0339989556201,1055.7525519476994,-4.5,0.0,311.133999972872
2019-02-01 06:00:00,223.75555572509737,2889.7510046217208,-4.5,0.0,275.40322197808246
2019-02-01 06:15:00,180.41444464789524,77.8342219034831,-3.9000000953674,0.0,261.71533321804566
2019-02-01 06:30:00,939.0357774522562,1393.4685535854721,-3.7999999523163,0.0,252.17977769639697
2019-02-01 06:45:00,210.29444291856498,763.0267795138891,-3.9000000953674,0.0,346.56044413248657
2019-02-01 07:00:00,216.19933369954322,742.617556423611,-3.9000000953674,0.0,410.346554904514
2019-02-01 07:15:00,325.11322157118093,1789.808112250434,-3.7000000476837,0.0,711.9242248535173
2019-02-01 07:30:00,382.2216678195528,1186.238340589733,-3.5999999046326,0.0,373.6128896077473
2019-02-01 07:45:00,311.133999972872,2964.5844672309004,-3.5,0.0,379.7982228596999
2019-02-01 08:00:00,275.40322197808246,229.26788584391275,-3.5,0.0,373.5818888346345
2019-02-01 08:15:00,261.71533321804566,1793.4586669921887,-3.2999999523163,0.0,1141.2962205674962
2019-02-01 08:30:00,252.17977769639697,766.6535536024302,-3.2000000476837,5.0,2969.6861063639303
2019-02-01 08:45:00,346.56044413248657,1359.3781080457895,-2.0,15.0,2043.5578891330283
2019-02-01 09:00:00,410.346554904514,765.2325534396701,-2.0,15.0,2803.2697753906255
2019-02-01 09:15:00,711.9242248535173,698.1172229342993,-2.5,30.0,364.77922159830763
2019-02-01 09:30:00,373.6128896077473,2876.15145399305,-2.4000000953674,45.0,568.091111246742
2019-02-01 09:45:00,379.7982228596999,637.2272257486983,-2.4000000953674,45.0,472.49344177245894
2019-02-01 10:00:00,373.5818888346345,1579.069672732885,-2.2999999523163,55.0,349.22666609022355
2019-02-01 10:15:00,1141.2962205674962,876.5455544365769,-1.8999999761581,70.0,363.1647786458331
2019-02-01 10:30:00,2969.6861063639303,461.0633336385096,-2.0999999046326,75.0,297.43311140272374
2019-02-01 10:45:00,2043.5578891330283,1976.143229166666,-1.5,95.0,280.2884446885858
2019-02-01 11:00:00,2803.2697753906255,407.28311148749475,-1.5,95.0,282.7725538465703
2019-02-01 11:15:00,364.77922159830763,1759.79478378296,-0.5,80.0,295.7571116129558
2019-02-01 11:30:00,568.091111246742,2411.350775824652,-0.69999998807907,170.0,326.2113332112631
2019-02-01 11:45:00,472.49344177245894,737.7153333875866,-2.2000000476837,160.0,431.8541113959409
2019-02-01 12:00:00,349.22666609022355,1327.6726643880204,-2.2000000476837,160.0,1364.385003662107
2019-02-01 12:15:00,363.1647786458331,777.7788845486109,-1.5,190.0,565.4807776557077
2019-02-01 12:30:00,297.43311140272374,759.9286661783849,-1.5,190.0,365.6268890380858
2019-02-01 12:45:00,280.2884446885858,749.9721110026048,-1.2000000476837,195.0,361.8025560167106
2019-02-01 13:00:00,282.7725538465703,747.9656656901041,-1.2000000476837,195.0,365.76577758789085
2019-02-01 13:15:00,295.7571116129558,743.3538892957903,-0.60000002384186,190.0,557.3393358018667
2019-02-01 13:30:00,326.2113332112631,2679.3161024305537,-0.5,260.0,717.8154422336166
2019-02-01 13:45:00,431.8541113959409,809.0826666937933,-0.10000000149012,315.0,310.2606692843966
2019-02-01 14:00:00,1364.385003662107,808.9575561523434,-0.10000000149012,315.0,322.78444485134503
2019-02-01 14:15:00,565.4807776557077,845.8897812737348,0.89999997615814,330.0,298.987666151259
2019-02-01 14:30:00,365.6268890380858,2081.7606703016495,1.2999999523163,330.0,304.58700188530753
2019-02-01 14:45:00,361.8025560167106,757.4863315158416,1.7999999523163,325.0,409.50266621907474
2019-02-01 15:00:00,365.76577758789085,697.5585550944005,1.7999999523163,325.0,433.4573326958552
2019-02-01 15:15:00,557.3393358018667,91.43222223917637,3.0999999046326,280.0,305.64411010742185
