datetimes,load_profile,HEATPUMP_P_TOT,APPARENT_TEMPERATURE:TOTAL,SOLAR_IRRADIANCE:GLOBAL,y
2019-02-02 00:00:00,1339832.2557796899,1718244.1132329192,2.2312934002095273,72.8732638888889,1328587.1378929983
2019-02-26 00:00:00,1406814.310508898,1694714.9435257704,4.519162328134476,82.91232638888889,1408705.2012981845
2019-03-22 00:00:00,1394872.188219537,1333916.2373478145,5.978515628262855,161.56250000000009,1393390.6172166613
2019-04-15 01:00:00,1280093.8399307248,720015.5620588728,9.953515632162127,233.46354166666677,1282882.9663779363
2019-05-09 01:00:00,1388256.2222585047,633549.7539176415,12.6303168224048,209.78515625,1411433.773057217
2019-06-02 01:00:00,1608943.148439534,169072.53589412902,19.600499122093108,278.85742187499994,1593530.289748467
2019-06-26 01:00:00,1500881.3539189661,154312.94665143755,17.47749565231304,222.4392361111111,1500773.4182534113
2019-07-20 01:00:00,1675361.8836493604,50256.4040050295,21.658723976049156,234.30555555555554,1670372.9362738717
2019-08-13 01:00:00,1442114.8018519084,39920.62244629332,19.249023425289323,202.1028645833333,1426116.015990872
2019-09-06 01:00:00,1361564.9908140395,471119.6812617343,14.095746545328035,129.57573784722223,1381584.02437066
2019-09-30 01:00:00,1533147.6516370992,815647.6365434221,12.443185776184293,71.01128472222224,1533318.3462966918
2019-10-24 01:00:00,1350686.5608996926,1246391.1292548603,5.6828992969644245,47.131076388888886,1338804.3489137443
2019-11-17 00:00:00,1422901.604897393,1605623.9338481794,2.259418404437989,26.141493055555546,1433711.784095255
