datetimes,load_profile,HEATPUMP_P_TOT,APPARENT_TEMPERATURE:TOTAL,SOLAR_IRRADIANCE:GLOBAL,y
2018-08-17 10:30:00,231.49666663275823,64.07588886684837,21.700000762939,540.0,97.54611129760723
2018-08-17 10:45:00,148.54066700405534,63.76733343336317,21.89999961853,660.0,80.3121110704212
2018-08-17 11:00:00,1404.2411125183078,63.712444898817274,21.89999961853,660.0,575.8950017293307
2018-08-17 11:15:00,1005.7551070319338,63.41655536227756,22.39999961853,670.0,450.31077660454645
2018-08-17 11:30:00,886.8042267693405,32.964666811625186,22.89999961853,610.0,85.97733332316076
2018-08-17 11:45:00,116.4016668531627,10.660333273145842,23.10000038147,700.0,400.64500143263126
2018-08-17 12:00:00,81.640111541748,10.79244449403555,23.10000038147,700.0,97.8721113416886
2018-08-17 12:15:00,88.57633353339313,10.834666697184266,23.60000038147,510.0,678.8741068522125
2018-08-17 12:30:00,121.327666812473,10.64766666624281,23.299999237061,650.0,139.772333357069
2018-08-17 12:45:00,292.13100009494303,10.696777757008856,23.39999961853,635.0,190.62333344353524
2018-08-17 13:00:00,760.6991140153676,10.662666670481364,23.39999961853,635.0,262.7915548960367
2018-08-17 13:15:00,344.4331106821687,10.787888887193462,24.700000762939,675.0,100.09588915506983
2018-08-17 13:30:00,119.27488827175489,10.767111142476425,25.200000762939,875.0,52.48088879055445
2018-08-17 13:45:00,97.52655537923162,10.61699997584023,25.39999961853,875.0,84.3817775726318
2018-08-17 14:00:00,1067.9917844984275,10.389999983045776,25.39999961853,875.0,78.31155573527023
2018-08-17 14:15:00,2250.821903991698,10.335555521647116,25.60000038147,865.0,70.09622222052683
2018-08-17 14:30:00,1871.5915639241562,10.30655557844376,25.799999237061,850.0,49.195111083984415
2018-08-17 14:45:00,267.3834458245171,10.221444447835287,25.89999961853,775.0,68.14633314344611
2018-08-17 15:00:00,1569.925775909427,10.268666638268344,25.89999961853,775.0,67.186777581109
2018-08-17 15:15:00,1686.3072149488642,10.247999964819982,26.10000038147,635.0,58.30411101447209
2018-08-17 15:30:00,164.4635557386605,10.232666693793426,25.5,560.0,84.23366665310328
2018-08-17 15:45:00,459.28877868652677,10.307555590735571,25.700000762939,610.0,76.12888921101887
2018-08-17 16:00:00,106.16277770996084,10.259555530548083,25.700000762939,610.0,61.73411123487686
2018-08-17 16:15:00,102.61933288574218,10.313555579715322,25.799999237061,575.0,49.55466660393607
2018-08-17 16:30:00,1624.691324361165,10.202444479200595,24.799999237061,520.0,662.1682215372709
2018-08-17 16:45:00,411.5365549723323,10.280333381229015,25.10000038147,495.0,1694.0815673828142
2018-08-17 17:00:00,217.8233333163794,10.269444412655275,25.10000038147,495.0,946.8791062249082
2018-08-17 17:15:00,237.519000456068,10.329111141628712,24.89999961853,495.0,802.9722234937876
2018-08-17 17:30:00,111.25777765909804,10.388555505540602,24.0,340.0,269.34244503445075
2018-08-17 17:45:00,106.75766660902235,10.313666714562343,24.200000762939,270.0,123.28555535210532
2018-08-17 18:00:00,92.08311131795232,10.284000047047968,24.200000762939,270.0,918.792330678303
2018-08-17 18:15:00,77.03155576917855,10.383111095428458,24.299999237061,195.0,322.8019972059469
2018-08-17 18:30:00,223.26166687011687,10.344444433848055,22.799999237061,150.0,266.2364453633628
2018-08-17 18:45:00,259.97233310275635,10.237888908386243,22.60000038147,140.0,159.74988916185157
2018-08-17 19:00:00,221.4707778930667,10.164666631486654,22.60000038147,140.0,664.2155621846538
2018-08-17 19:15:00,213.50477803548185,10.178444438510468,22.5,110.0,657.801555633545
2018-08-17 19:30:00,244.7336671617296,10.256333361731654,22.39999961853,55.0,2506.0341154310395
2018-08-17 19:45:00,233.82900000678168,10.2941112094456,22.10000038147,35.0,2355.027653672959
2018-08-17 20:00:00,418.676109822591,10.25922226376007,22.10000038147,35.0,1679.6486592610706
2018-08-17 20:15:00,186.65533328586142,10.239444457160113,21.799999237061,20.0,1198.8498881022122
2018-08-17 20:30:00,152.08422156439875,10.228666665818958,20.89999961853,10.0,1944.8433308919252
2018-08-17 20:45:00,170.65166659884977,10.279111194610662,20.5,0.0,2239.2673344930035
2018-08-17 21:00:00,191.37766621907588,10.312444464365658,20.5,0.0,2059.3105626424203
2018-08-17 21:15:00,258.8713328043623,10.365111149681972,20.200000762939,0.0,891.5852272881402
2018-08-17 21:30:00,258.4841117011171,10.379333326551643,19.700000762939,0.0,606.7843370225694
2018-08-17 21:45:00,118.38377715216734,10.446555455525646,19.700000762939,0.0,145.9233328077529
2018-08-17 22:00:00,76.31222229003902,10.473111078474231,19.200000762939,0.0,75.59688881768136
2018-08-17 22:15:00,78.41477796766495,10.499555555979411,18.60000038147,0.0,157.12144427829315
2018-08-17 22:30:00,85.1662221272786,10.525000052981946,18.299999237061,0.0,226.06466691758877
2018-08-17 22:45:00,78.44233356051974,10.551555601755815,17.799999237061,0.0,200.33400014241553
2018-08-17 23:00:00,77.23333350287541,10.52322228749598,17.799999237061,0.0,192.71855553521033
2018-08-17 23:15:00,68.0913333045112,10.546888934241432,17.200000762939,0.0,170.8594440036351
2018-08-17 23:30:00,49.57977769639757,10.530222320556716,17.10000038147,0.0,206.33355594211122
2018-08-17 23:45:00,78.92188890245224,10.543111165364628,17.0,0.0,209.52688903808598
2018-08-18 00:00:00,83.68611102634003,10.58888889948528,17.0,0.0,201.90311058892144
2018-08-18 00:15:00,77.84277750651037,10.41311105092362,16.200000762939,0.0,217.4589996337889
2018-08-18 00:30:00,76.80188920762802,10.413888835906945,15.699999809265,0.0,187.18699985080312
