datetimes,load_profile,HEATPUMP_P_TOT,APPARENT_TEMPERATURE:TOTAL,SOLAR_IRRADIANCE:GLOBAL,y
2018-08-18 00:00:00,1492.696443345812,1149.849333190918,15.08333325386033,0.0,9379.2934437222
2018-08-18 03:00:00,1411.707221984863,3411.2230977376325,12.98333334922792,0.0,3807.635666275025
2018-08-18 06:00:00,1247.3357779184973,1137.0210001627606,12.933333476384584,169.58333333333334,1538.2285586039234
2018-08-18 09:00:00,1046.9296669430205,3487.1587765163804,19.008333365122418,628.3333333333334,1449.1412234412296
2018-08-18 12:00:00,1448.5682227240654,1136.637220594618,24.366666634877415,845.8333333333334,7422.211889478897
2018-08-18 15:00:00,1239.472889709473,3371.9041047838045,25.86666695276892,679.5833333333334,14908.933345540356
2018-08-18 18:00:00,9379.2934437222,1132.4639999389651,25.199999968210832,236.25,5223.139782545302
2018-08-18 21:00:00,3807.635666275025,3750.876444668238,18.175000031789168,0.0,1215.6330019209122
2018-08-19 00:00:00,1538.2285586039234,1154.8858893500433,14.341666698455834,0.0,1816.8775560590946
2018-08-19 03:00:00,1449.1412234412296,3488.7558867560524,12.29999995231625,0.0,1878.0643320719403
2018-08-19 06:00:00,7422.211889478897,3474.580668979225,12.3333331743875,165.83333333333334,1723.093665101795
2018-08-19 09:00:00,14908.933345540356,3370.8042276170518,19.44166652361567,629.1666666666666,2298.1998932732445
2018-08-19 12:00:00,5223.139782545302,1135.7544443766276,26.724999745686834,848.3333333333334,7080.5432230631495
2018-08-19 15:00:00,1215.6330019209122,3159.1667832692465,29.949999968210747,688.75,3632.486666658185
2018-08-19 18:00:00,1816.8775560590946,3893.0924475775796,28.300000190734835,234.16666666666666,4914.799672232731
2018-08-19 21:00:00,1878.0643320719403,1135.1637779235837,20.941666285197083,0.0,8793.038547770177
2018-08-20 00:00:00,1723.093665101795,3928.1337709214936,17.19166676203408,0.0,2376.4354442172603
2018-08-20 03:00:00,2298.1998932732445,1135.315111541748,17.56666707992525,0.0,1661.1105563693554
2018-08-20 06:00:00,7080.5432230631495,3405.328665924072,19.491666634877333,41.25,1508.9699995252836
2018-08-20 09:00:00,3632.486666658185,3496.7894515991215,20.541666825612335,142.5,2461.4522267659504
2018-08-20 12:00:00,4914.799672232731,3284.3258897569444,21.991666793823168,179.58333333333334,19818.309132809118
2018-08-20 15:00:00,8793.038547770177,2848.1801044887934,22.475000063578335,173.33333333333334,8516.828673638232
2018-08-20 18:00:00,2376.4354442172603,3574.488214959035,22.408333460489747,64.58333333333333,7087.949879286027
2018-08-20 21:00:00,1661.1105563693554,1139.5306650797527,20.074999968210832,0.0,6740.015281465322
2018-08-21 00:00:00,1508.9699995252836,3427.413560401074,18.1833329200745,0.0,2733.2144435034857
2018-08-21 03:00:00,2461.4522267659504,2853.0867724948484,17.516667048136167,0.0,1771.968111419679
2018-08-21 06:00:00,19818.309132809118,2005.5370045979807,17.874999841054166,96.25,1544.6543326059991
2018-08-21 09:00:00,8516.828673638232,3408.237670050725,21.158333460489832,560.0,1785.7228859795482
2018-08-21 12:00:00,7087.949879286027,2924.2542201572014,24.125,674.5833333333334,1769.149889755249
2018-08-21 15:00:00,6740.015281465322,3420.6583885616697,25.058333237965915,278.75,9509.518334282777
2018-08-21 18:00:00,2733.2144435034857,3546.6057854546466,24.191666603088418,91.66666666666667,2078.8494493272556
2018-08-21 21:00:00,1771.968111419679,1139.5015571594238,18.51666657129925,0.0,8386.444778484762
2018-08-22 00:00:00,1544.6543326059991,3445.6013317532015,15.116666793823418,0.0,2278.6227765401204
2018-08-22 03:00:00,1785.7228859795482,1142.288333214654,13.241666555404583,0.0,1584.8437788221574
2018-08-22 06:00:00,1769.149889755249,3439.0562221950913,13.649999856948918,62.916666666666664,1506.3361106024854
2018-08-22 09:00:00,9509.518334282777,3276.3356683519105,21.50833368301383,598.75,1950.4215552012129
2018-08-22 12:00:00,2078.8494493272556,3251.703101264105,28.866666793823168,832.9166666666666,2384.9432164510085
2018-08-22 15:00:00,8386.444778484762,3307.2458918253556,30.600000381469837,508.75,2524.919117270572
2018-08-22 18:00:00,2278.6227765401204,3395.51911087036,30.675000031789082,168.33333333333334,13486.903112114795
2018-08-22 21:00:00,1584.8437788221574,1129.182556830512,21.833333333333254,0.0,14463.84821556939
2018-08-23 00:00:00,1506.3361106024854,3457.8795481363973,17.52500025431308,0.0,2865.4524418301057
2018-08-23 03:00:00,1950.4215552012129,3485.995104387069,15.949999968210918,0.0,1896.085666995579
2018-08-23 06:00:00,2384.9432164510085,3340.9041256374694,15.508333365122501,143.75,1697.3848887125644
2018-08-23 09:00:00,2524.919117270572,3038.1971250745987,21.641666412353754,614.1666666666666,3207.2104470147005
2018-08-23 12:00:00,13486.903112114795,3264.444210476342,28.500000158945497,759.1666666666666,15814.392334493003
2018-08-23 15:00:00,14463.84821556939,1135.3080006917316,30.741666634877586,602.5,1928.5123321957064
2018-08-23 18:00:00,2865.4524418301057,3303.5246608310267,29.591666698455835,219.58333333333334,1268.765556165907
2018-08-23 21:00:00,1896.085666995579,3681.9533385382724,22.44166660308858,0.0,4548.618672222561
2018-08-24 00:00:00,1697.3848887125644,3656.659549543593,20.466666698455835,0.0,7416.447121853296
2018-08-24 03:00:00,3207.2104470147005,1127.9207767062717,19.516666730244918,0.0,3544.1585557725707
2018-08-24 06:00:00,15814.392334493003,3383.060563151039,17.79999971389758,33.75,2789.1435531616216
2018-08-24 09:00:00,1928.5123321957064,3406.027781507706,17.699999968210918,157.08333333333334,2195.468447113037
2018-08-24 12:00:00,1268.765556165907,3472.2201147291316,18.466666698455835,339.1666666666667,8692.951781717939
2018-08-24 15:00:00,4548.618672222561,3349.316237216529,20.233333110809333,475.8333333333333,7473.179551357685
2018-08-24 18:00:00,7416.447121853296,3659.859775543212,19.3416668574015,86.66666666666667,7416.117229037814
2018-08-24 21:00:00,3544.1585557725707,1134.2276663886178,17.016666730244918,0.0,1510.2334008619512
2018-08-25 00:00:00,2789.1435531616216,3389.3335527208123,13.900000015894582,0.0,1833.9739326816127
2018-08-25 03:00:00,2195.468447113037,3452.675218031144,12.16666658719375,0.0,1575.005224185517
2018-08-25 06:00:00,8692.951781717939,1148.0992222256132,12.624999920527083,32.5,1436.1130004458948
2018-08-25 09:00:00,7473.179551357685,4026.5079951816115,13.824999809264996,221.25,1468.0939988030327
2018-08-25 12:00:00,7416.117229037814,5129.014984046088,15.191666523615583,325.4166666666667,4334.138000657822
2018-08-25 15:00:00,1510.2334008619512,3282.3303473748138,15.916666825612333,321.6666666666667,921.4871106041802
2018-08-25 18:00:00,1833.9739326816127,3345.8751971605116,14.016666650772082,103.33333333333333,2627.452996232776
2018-08-25 21:00:00,1575.005224185517,3614.0943321227996,11.174999952316249,0.0,5423.95599941677
2018-08-26 00:00:00,1436.1130004458948,3890.6207749260857,10.25,0.0,3054.3080025990803
2018-08-26 03:00:00,1468.0939988030327,1154.2001118130152,8.341666698455791,0.0,1610.2845558166514
2018-08-26 06:00:00,4334.138000657822,3570.5478791978635,6.524999936421683,136.25,1368.743779161242
2018-08-26 09:00:00,921.4871106041802,3322.24101053874,13.141666889190759,582.5,4780.959781816273
2018-08-26 12:00:00,2627.452996232776,3189.9930037604468,17.383333524068167,730.4166666666666,12805.045895385747
2018-08-26 15:00:00,5423.95599941677,3292.0750978257956,18.574999968210918,502.5,12311.428116777219
2018-08-26 18:00:00,3054.3080025990803,3890.7631278991666,18.400000413258752,137.08333333333334,1449.3757783254
2018-08-26 21:00:00,1610.2845558166514,1139.5159999423556,15.366666714350416,0.0,4310.021997239855
2018-08-27 00:00:00,1368.743779161242,3461.8433235168436,15.199999968210832,0.0,2632.1658927069757
2018-08-27 03:00:00,4780.959781816273,3508.456551276313,15.524999777475832,0.0,2097.5103322347036
2018-08-27 06:00:00,12805.045895385747,3258.8947692023453,15.450000206629582,27.5,1460.6383335961218
2018-08-27 09:00:00,12311.428116777219,5587.728991953537,15.325000127156665,130.0,1824.2121125115261
2018-08-27 12:00:00,1449.3757783254,3332.5151091681564,17.900000095367414,185.0,8756.01253924899
2018-08-27 15:00:00,4310.021997239855,3142.803775956898,19.499999682108584,362.5,13559.808104578658
2018-08-27 18:00:00,2632.1658927069757,3420.2958989461217,20.808333079020333,94.16666666666667,7614.153816392666
2018-08-27 21:00:00,2097.5103322347036,1144.0915555318195,18.44166676203417,0.0,6539.031783803301
2018-08-28 00:00:00,1460.6383335961218,3962.434782494442,16.333333253860417,0.0,3067.847665405276
2018-08-28 03:00:00,1824.2121125115261,3664.107120090064,14.449999968210832,0.0,2981.1608903672955
2018-08-28 06:00:00,8756.01253924899,2553.480223253037,15.558333396911666,32.916666666666664,1593.7824428558338
2018-08-28 09:00:00,13559.808104578658,2157.5464463975695,18.016666730244918,339.1666666666667,1410.4103364732543
2018-08-28 12:00:00,7614.153816392666,3438.0387782626694,20.508333206176832,392.9166666666667,4219.198002878827
2018-08-28 15:00:00,6539.031783803301,1128.499776373969,21.63333352406825,345.8333333333333,5109.014001634383
2018-08-28 18:00:00,3067.847665405276,3390.142648230653,21.291666666666583,174.58333333333334,8194.366787974042
2018-08-28 21:00:00,2981.1608903672955,2158.674110921224,16.04166658719392,0.0,5816.644218190514
2018-08-29 00:00:00,1593.7824428558338,2402.0671112060604,13.633333365122498,0.0,7683.764466518815
