datetimes,load_profile,HEATPUMP_P_TOT,APPARENT_TEMPERATURE:TOTAL,SOLAR_IRRADIANCE:GLOBAL,y
2018-08-18 00:00:00,70699.14267228443,35302.23523063661,20.197395838797053,232.13541666666666,71480.75378089483
2018-08-22 00:00:00,52913.60878715514,5163.052000819313,19.273437509934105,206.484375,52785.65690142315
2018-08-26 00:00:00,124720.67577735052,39178.1807125939,17.14036461710929,199.296875,130829.09367667303
2018-08-30 00:00:00,85319.96812500422,5182.900221814049,15.085937495032972,183.09895833333334,80243.82100232443
2018-09-03 00:00:00,60872.23324663373,40833.11166200639,19.47552084177734,208.33333333333334,60024.3394662857
2018-09-07 00:00:00,73953.25098927815,42417.719309224034,16.24817706644536,149.34895833333334,75052.57010544672
2018-09-11 00:00:00,64411.46025454202,5012.823112042746,16.288802074889343,166.34114583333334,81260.2879515542
2018-09-15 00:00:00,78121.60294210647,39022.0688560168,16.492968721936126,195.98958333333334,60202.60201950074
2018-09-19 00:00:00,63822.732461526655,4902.6842211723315,17.71197916318972,135.703125,83438.78404131994
2018-09-23 00:00:00,86286.53422540029,46123.728210364454,8.391406262603903,124.5703125,67188.4354282803
2018-09-27 00:00:00,97223.89832397041,65289.24859251973,10.082812477582285,163.48958333333334,100275.0197609372
2018-10-01 00:00:00,92743.56275291444,78820.18005037306,8.312890599171306,69.62890625,93206.01197662353
2018-10-05 00:00:00,88006.28477151658,53305.310447639924,10.976302077101217,175.703125,88191.30821512008
2018-10-09 00:00:00,68607.96367270152,50734.914886368664,14.423437527691332,162.265625,66717.25112387339
2018-10-13 00:00:00,116581.79334992298,48091.08142478733,15.592187495281324,139.38802083333334,118111.66479059853
2018-10-17 00:00:00,79829.60718985666,42166.11144188774,11.12135414344568,109.609375,103775.56251076594
2018-10-21 00:00:00,94122.95532771219,99782.49977830252,8.228645812642442,60.208333333333336,69673.04500717588
2018-10-25 00:00:00,105775.73099640741,122465.74577485188,6.560416665568476,30.716145833333332,104925.85877757604
2018-10-28 23:00:00,97762.93626980252,142793.64502530626,4.479687510000086,42.819010416666664,97265.0518257989
2018-11-01 23:00:00,113442.93866903518,129589.07797052598,6.688932286788858,52.493489583333336,113550.87033174303
2018-11-05 23:00:00,78608.16788618299,102229.25006715988,8.592447903007262,65.546875,78449.99489313761
2018-11-09 23:00:00,54859.07388006846,46268.29014258385,11.452864566196986,37.708333333333336,54515.49886739519
2018-11-13 23:00:00,52756.30678494771,39170.897223462016,2.5661458417889667,82.83854166666667,51884.055900616106
2018-11-17 23:00:00,55179.588314480236,136216.41400797633,-1.7516927000251616,28.90625,55227.53309368557
2018-11-21 23:00:00,78076.10008210075,266812.8819773462,0.514713540527737,24.329427083333332,82512.10352834067
2018-11-25 23:00:00,120440.63893148633,218356.07353728617,-0.42161458660848544,25.299479166666668,131438.19392365345
2018-11-29 23:00:00,106114.74801224603,142031.87792728207,6.801041664245223,26.028645833333332,92616.4239095052
2018-12-03 23:00:00,69971.86557413738,158193.45981329808,4.505338526563704,31.783854166666668,90842.83103959824
2018-12-07 23:00:00,111716.44278117288,172839.11907938847,2.160937498343021,19.55078125,90125.39354025522
2018-12-11 23:00:00,74913.2368095822,221269.6431092474,-1.1671874899766412,14.166666666666666,77441.36014205085
2018-12-15 23:00:00,89569.23553473156,243850.02464871935,-0.7845052113601314,17.115885416666668,87821.4033098221
2018-12-19 23:00:00,71205.9050289154,100924.52701874841,4.553645818183816,12.760416666666666,69415.75080553693
2018-12-23 23:00:00,71155.556859631,261116.40645927849,0.5617187519577161,20.911458333333332,72339.47830467226
