datetimes,load_profile,HEATPUMP_P_TOT,APPARENT_TEMPERATURE:TOTAL,SOLAR_IRRADIANCE:GLOBAL,y
2019-02-02 00:00:00,2622.122445339627,3481.1983400026957,-3.1499999761581496,0.0,2798.529222954645
2019-02-02 01:00:00,2186.6318901909726,2980.1653386327966,-3.2000000476837,0.0,2234.6927825927733
2019-02-02 02:00:00,2042.0244445800772,4303.691889540355,-2.925000011920925,0.0,2250.5654391818566
2019-02-02 03:00:00,2184.0111131456138,3116.701772446101,-2.624999940395375,0.0,2328.738887193468
2019-02-02 04:00:00,1504.3517774793836,2952.2382156160284,-1.5999999940395249,0.0,2181.650118001302
2019-02-02 05:00:00,1251.0625603569881,3363.930439641739,-1.4749999940395249,0.0,2269.7876610649955
2019-02-02 06:00:00,1378.2761105007608,4330.148778661092,-1.5,0.0,2348.335442776151
2019-02-02 07:00:00,1257.3589998033326,2666.3296661059057,-1.4499999880790497,0.0,1819.1883314344605
2019-02-02 08:00:00,1723.6186676025384,3351.561107953391,-2.0000000298023,6.25,1378.913331434461
2019-02-02 09:00:00,1255.2846683078355,4009.165660762785,-1.8499999642372251,32.5,1474.6353907267248
2019-02-02 10:00:00,2121.359001329209,2863.122447639047,-2.14999997615815,66.25,1178.4496654934358
2019-02-02 11:00:00,2582.743445163308,2893.6494445906806,-1.5499999821186,78.75,1609.8452226426873
2019-02-02 12:00:00,2138.250001695421,4436.9596926901095,-0.725000001490115,83.75,1576.2858896891266
2019-02-02 13:00:00,1745.4706675211585,2959.890329742422,-0.34999999962746997,83.75,1467.451111857097
2019-02-02 14:00:00,5912.814766438803,2075.5407722685095,-1.199999991804365,75.0,1730.6024475097663
2019-02-02 15:00:00,4858.868893432607,5178.145336627958,-1.2999999970197424,57.5,2690.0552188449456
2019-02-02 16:00:00,3102.0701110839873,2117.2946672227654,-1.0749999880790648,28.75,3749.8010087754997
2019-02-02 17:00:00,6362.4326622856925,3251.544443289445,-1.1749999821186,3.75,2109.6158911810994
2019-02-02 18:00:00,2798.529222954645,3438.485664961078,-1.249999970197685,0.0,2013.813555230035
2019-02-02 19:00:00,2234.6927825927733,4531.103332996365,-1.375,0.0,2290.0506679958735
2019-02-02 20:00:00,2250.5654391818566,2439.8947772343986,-1.5000000000000249,0.0,1668.0168867323137
2019-02-02 21:00:00,2328.738887193468,3315.298110930129,-1.574999988079075,0.0,1701.8835567898213
2019-02-02 22:00:00,2181.650118001302,4560.21401846144,-1.8249999880790497,0.0,1842.0785515679258
2019-02-02 23:00:00,2269.7876610649955,2926.689999961859,-1.749999970197675,0.0,1740.8136662801112
2019-02-03 00:00:00,2348.335442776151,2884.7528901947817,-1.675000011920925,0.0,1824.0398912217877
2019-02-03 01:00:00,1819.1883314344605,4089.212225617306,-1.9749999642372251,0.0,7138.330239529087
2019-02-03 02:00:00,1378.913331434461,3446.5697823736436,-2.27499997615815,0.0,1975.6919982910147
2019-02-03 03:00:00,1474.6353907267248,3339.8497788959053,-2.574999988079075,0.0,2034.5155575222452
2019-02-03 04:00:00,1178.4496654934358,3858.067003568018,-2.449999988079075,0.0,2215.831556871201
2019-02-03 05:00:00,1609.8452226426873,3009.9335493723534,-1.6750000119209503,0.0,1936.7039974636493
2019-02-03 06:00:00,1576.2858896891266,3487.747547668876,-1.67500001192095,0.0,2169.1011111789285
2019-02-03 07:00:00,1467.451111857097,4673.903879356379,-2.125,0.0,1781.6996626112204
2019-02-03 08:00:00,1730.6024475097663,3376.3150003963046,-3.0750000476837,5.0,2049.581109958224
2019-02-03 09:00:00,2690.0552188449456,2384.09289073944,-4.02499997615815,43.75,1740.477114189996
2019-02-03 10:00:00,3749.8010087754997,4643.754010942253,-3.8250000476837247,123.75,1469.8231089274088
2019-02-03 11:00:00,2109.6158911810994,1997.3026623090082,-3.0499999523163,145.0,1570.3854454888246
2019-02-03 12:00:00,2013.813555230035,2544.4765553262478,-2.400000035762775,168.75,1778.328666178386
2019-02-03 13:00:00,2290.0506679958735,5124.107333416411,-1.97500002384185,192.5,1633.7466657850478
2019-02-03 14:00:00,1668.0168867323137,1373.4395577748605,-1.5250000059604498,175.0,1432.1770019531257
2019-02-03 15:00:00,1701.8835567898213,2825.5870007938793,-1.374999970197675,97.5,2082.273776245118
2019-02-03 16:00:00,1842.0785515679258,4246.74345362981,-1.5249999761581499,45.0,1958.6536709255633
2019-02-03 17:00:00,1740.8136662801112,3295.494773228963,-1.375,3.75,1705.170667182075
2019-02-03 18:00:00,1824.0398912217877,3087.112553130257,-1.57499995827675,0.0,1921.4877807617163
2019-02-03 19:00:00,7138.330239529087,3875.9194441477534,-2.099999994039525,0.0,1735.0808919270835
2019-02-03 20:00:00,1975.6919982910147,4547.485548930703,-2.75,0.0,1555.7093319363062
2019-02-03 21:00:00,2034.5155575222452,3861.9801098823505,-3.6249999403953748,0.0,1873.4007771809906
2019-02-03 22:00:00,2215.831556871201,3191.007993200093,-4.374999999999975,0.0,1786.0356648763022
2019-02-03 23:00:00,1936.7039974636493,4617.001775084603,-4.199999928474425,0.0,1924.6827721489794
2019-02-04 00:00:00,2169.1011111789285,3845.9978941069703,-2.800000011920925,0.0,2846.73922153049
2019-02-04 01:00:00,1781.6996626112204,4601.917657672027,-3.400000035762775,0.0,2416.2363349066845
2019-02-04 02:00:00,2049.581109958224,3666.677224646674,-4.5749999284744005,0.0,5615.2403474595885
2019-02-04 03:00:00,1740.477114189996,3709.245783975396,-5.5749998092651,0.0,3268.694444105362
2019-02-04 04:00:00,1469.8231089274088,4097.535439586647,-5.2000000476837,0.0,4630.9731177436
2019-02-04 05:00:00,1570.3854454888246,4120.15422746871,-5.124999880790676,0.0,2726.702665201822
2019-02-04 06:00:00,1778.328666178386,3507.8666628731626,-5.275000095367449,0.0,2005.975889078778
2019-02-04 07:00:00,1633.7466657850478,3354.205660841194,-5.1750000715256,0.0,2150.4397796630856
