datetimes,load_profile,HEATPUMP_P_TOT,APPARENT_TEMPERATURE:TOTAL,SOLAR_IRRADIANCE:GLOBAL,y
2018-08-17 10:30:00,570.7956692165797,0.9834444562594111,21.700000762939,540.0,189.07577752007396
2018-08-17 10:45:00,197.0051110161679,0.978000011046729,21.89999961853,660.0,186.28455573187955
2018-08-17 11:00:00,196.53688846164266,0.9722222281826881,21.89999961853,660.0,183.17000003390893
2018-08-17 11:15:00,189.52933349609364,0.979111121760477,22.39999961853,670.0,140.58077740139422
2018-08-17 11:30:00,344.0531119452585,0.9833333439297179,22.89999961853,610.0,289.13410873413096
2018-08-17 11:45:00,295.9873335096578,0.98011112014453,23.10000038147,700.0,181.8451107449008
2018-08-17 12:00:00,886.2959999084492,0.9938888940546295,23.10000038147,700.0,189.21188846164287
2018-08-17 12:15:00,879.6491105821433,0.9936666713820622,23.60000038147,510.0,184.45811140272323
2018-08-17 12:30:00,189.07577752007396,0.9913333402739669,23.299999237061,650.0,501.6413367377375
2018-08-17 12:45:00,186.28455573187955,0.9885555624961899,23.39999961853,635.0,184.18488922119107
2018-08-17 13:00:00,183.17000003390893,0.9895555588934223,23.39999961853,635.0,130.29588834974493
2018-08-17 13:15:00,140.58077740139422,0.9864444500870222,24.700000762939,675.0,122.50677812364334
2018-08-17 13:30:00,289.13410873413096,0.9918888946374289,25.200000762939,875.0,169.40788837008984
2018-08-17 13:45:00,181.8451107449008,0.9872222310966966,25.39999961853,875.0,190.4856660630968
2018-08-17 14:00:00,189.21188846164287,0.9846666793028555,25.39999961853,875.0,184.46433291965036
2018-08-17 14:15:00,184.45811140272323,0.9871111194292734,25.60000038147,865.0,149.47299991183849
2018-08-17 14:30:00,501.6413367377375,0.9891111168596535,25.799999237061,850.0,121.73788850572386
2018-08-17 14:45:00,184.18488922119107,0.9886666754881593,25.89999961853,775.0,1103.8168960571322
2018-08-17 15:00:00,130.29588834974493,0.9918888933128841,25.89999961853,775.0,2602.7331136067687
2018-08-17 15:15:00,122.50677812364334,0.9933333390288938,26.10000038147,635.0,1905.8921088324653
2018-08-17 15:30:00,169.40788837008984,0.991222227282004,25.5,560.0,774.7032170613618
2018-08-17 15:45:00,190.4856660630968,0.9813333392143272,25.700000762939,610.0,169.11833318074542
2018-08-17 16:00:00,184.46433291965036,0.965444446934595,25.700000762939,610.0,118.98999989827466
2018-08-17 16:15:00,149.47299991183849,0.9651111178927958,25.799999237061,575.0,157.1026669820155
2018-08-17 16:30:00,121.73788850572386,0.9632222241825532,24.799999237061,520.0,291.13088853624146
2018-08-17 16:45:00,1103.8168960571322,0.9707777857780467,25.10000038147,495.0,348.4891099717886
2018-08-17 17:00:00,2602.7331136067687,0.9624444484710699,25.10000038147,495.0,365.5194434271913
2018-08-17 17:15:00,1905.8921088324653,0.9628888905048376,24.89999961853,495.0,394.64455600314636
2018-08-17 17:30:00,774.7032170613618,0.9612222221162594,24.0,340.0,358.70177714029955
2018-08-17 17:45:00,169.11833318074542,0.9660000019603315,24.200000762939,270.0,349.7084442138678
2018-08-17 18:00:00,118.98999989827466,0.970333339770636,24.200000762939,270.0,334.42433403862833
2018-08-17 18:15:00,157.1026669820155,0.9697777867317225,24.299999237061,195.0,362.3284440782342
2018-08-17 18:30:00,291.13088853624146,0.9695555614100576,22.799999237061,150.0,211.21466657850502
2018-08-17 18:45:00,348.4891099717886,0.9718888938426979,22.60000038147,140.0,269.20666656494143
2018-08-17 19:00:00,365.5194434271913,0.9681111143694985,22.60000038147,140.0,267.62955627441426
2018-08-17 19:15:00,394.64455600314636,0.972666672865551,22.5,110.0,223.38255496554865
2018-08-17 19:30:00,358.70177714029955,0.9805555628405735,22.39999961853,55.0,218.56777801513704
2018-08-17 19:45:00,349.7084442138678,0.9747777859369929,22.10000038147,35.0,220.20733303493913
2018-08-17 20:00:00,334.42433403862833,0.9742222269376144,22.10000038147,35.0,269.6646667480467
2018-08-17 20:15:00,362.3284440782342,0.9833333399560737,21.799999237061,20.0,304.8666673448352
2018-08-17 20:30:00,211.21466657850502,0.9802222311496763,20.89999961853,10.0,383.60800170898455
2018-08-17 20:45:00,269.20666656494143,0.9723333391878354,20.5,0.0,355.1296673244901
2018-08-17 21:00:00,267.62955627441426,0.9692222277323416,20.5,0.0,215.54022233751022
2018-08-17 21:15:00,223.38255496554865,0.9718888938426986,20.200000762939,0.0,208.26588897705093
2018-08-17 21:30:00,218.56777801513704,0.9781111160914123,19.700000762939,0.0,852.8294442070869
2018-08-17 21:45:00,220.20733303493913,0.9778888973924881,19.700000762939,0.0,308.5143329196504
2018-08-17 22:00:00,269.6646667480467,0.9750000079472876,19.200000762939,0.0,283.9254464043506
2018-08-17 22:15:00,304.8666673448352,0.9746666709582039,18.60000038147,0.0,274.94244384765585
2018-08-17 22:30:00,383.60800170898455,0.9715555568536134,18.299999237061,0.0,265.896446228027
2018-08-17 22:45:00,355.1296673244901,0.9800000045034655,17.799999237061,0.0,127.31811099582265
2018-08-17 23:00:00,215.54022233751022,0.9763333347108649,17.799999237061,0.0,127.08933325873514
2018-08-17 23:15:00,208.26588897705093,0.9816666715674995,17.200000762939,0.0,152.89888848198788
2018-08-17 23:30:00,852.8294442070869,0.9864444467756529,17.10000038147,0.0,196.90099995930916
2018-08-17 23:45:00,308.5143329196504,0.9928888903723865,17.0,0.0,190.27788865831167
2018-08-18 00:00:00,283.9254464043506,0.9908888929420154,17.0,0.0,144.802666982015
2018-08-18 00:15:00,274.94244384765585,0.9908888889683682,16.200000762939,0.0,129.9679997762043
