datetimes,load_profile,HEATPUMP_P_TOT,APPARENT_TEMPERATURE:TOTAL,SOLAR_IRRADIANCE:GLOBAL,y
2019-02-01 04:30:00,1507.8764443291543,5512.211343616909,-4.4000000953674,0.0,4066.190663231742
2019-02-01 04:45:00,1558.9889934963637,6824.809242407456,-4.4000000953674,0.0,4055.800011444092
2019-02-01 05:00:00,1564.0145568423786,8795.183011839159,-4.4000000953674,0.0,6630.2165564642955
2019-02-01 05:15:00,1473.0441086663143,13578.724434873755,-4.0999999046326,0.0,6421.234998999704
2019-02-01 05:30:00,1431.5488905164927,5620.25278834237,-4.5,0.0,4311.626550208189
2019-02-01 05:45:00,1869.9313322279172,5588.920430490695,-4.5,0.0,1784.3202196333116
2019-02-01 06:00:00,2276.3358850267223,8488.29822239343,-4.5,0.0,4494.480537668864
2019-02-01 06:15:00,2112.7495530022516,6782.672228039628,-3.9000000953674,0.0,4009.6687587314213
2019-02-01 06:30:00,3586.781890275743,5332.720119073673,-3.7999999523163,0.0,2737.199676640829
2019-02-01 06:45:00,1573.8566660563133,4088.3184353828565,-3.9000000953674,0.0,3131.5120068867973
2019-02-01 07:00:00,1857.0362186008024,7433.713575871767,-3.9000000953674,0.0,3639.4075773451027
2019-02-01 07:15:00,2506.907221900094,8535.597994179196,-3.7000000476837,0.0,4111.291671922467
2019-02-01 07:30:00,2242.404222276476,11022.02966786489,-3.5999999046326,0.0,3795.2305572509777
2019-02-01 07:45:00,1320.8956661648206,4137.509467252093,-3.5,0.0,2664.551003604462
2019-02-01 08:00:00,1305.089111497668,8638.000895966408,-3.5,0.0,2291.6978932698544
2019-02-01 08:15:00,1606.0498896704778,6881.269551446698,-3.2999999523163,0.0,2942.4003378126395
2019-02-01 08:30:00,1363.370556640625,9233.56225073074,-3.2000000476837,5.0,2043.922451443143
2019-02-01 08:45:00,1676.9149991353356,2675.0128868950715,-2.0,15.0,2185.781223042807
2019-02-01 09:00:00,2509.4563340081077,6629.96824479631,-2.0,15.0,1783.284551535713
2019-02-01 09:15:00,2400.2298909929095,6712.4953393406395,-2.5,30.0,2421.8616739908853
2019-02-01 09:30:00,1434.468446689182,8755.54701836903,-2.4000000953674,45.0,2206.770217471653
2019-02-01 09:45:00,1841.6810009850408,9579.734103743232,-2.4000000953674,45.0,1549.2476708306208
2019-02-01 10:00:00,1940.5425549825038,5767.092333836024,-2.2999999523163,55.0,1516.0378911336263
2019-02-01 10:15:00,2871.522550625274,9159.755249214177,-1.8999999761581,70.0,1464.9490019904238
2019-02-01 10:30:00,4066.190663231742,5843.343222692276,-2.0999999046326,75.0,2343.159221479634
2019-02-01 10:45:00,4055.800011444092,11639.290015612729,-1.5,95.0,1792.0176645066986
2019-02-01 11:00:00,6630.2165564642955,1214.3226669947328,-1.5,95.0,1897.4601094563805
2019-02-01 11:15:00,6421.234998999704,5887.935551516204,-0.5,80.0,2720.0626599629704
2019-02-01 11:30:00,4311.626550208189,13051.142318015598,-0.69999998807907,170.0,1777.1956675211604
2019-02-01 11:45:00,1784.3202196333116,6874.627665509117,-2.2000000476837,160.0,1762.3008936564138
