datetimes,load_profile,HOUSEHOLD_P_TOT,HEATPUMP_P_TOT,APPARENT_TEMPERATURE:TOTAL,SOLAR_IRRADIANCE:GLOBAL,y
2019-02-02 00:00:00,134410.89748934467,706212.2863782336,4262232.7826102255,2.2312934002095273,72.8732638888889,53923.92797038434
2019-02-26 00:00:00,187814.91769653326,759752.5288076446,3600503.5607606764,4.519162328134476,82.91232638888889,205844.1523337909
2019-03-22 00:00:00,-229059.05437305546,687211.0605694732,943605.5326919449,5.978515628262855,161.56250000000009,-259436.88378501398
2019-04-15 01:00:00,-459929.71269537084,782349.7499483076,380250.9423205269,9.953515632162127,233.46354166666677,-434932.20483752753
2019-05-09 01:00:00,-339602.8290471279,757701.6805314163,275870.97540514206,12.6303168224048,209.78515625,-369713.73491502
2019-06-02 01:00:00,-600896.2516534415,603516.8460477082,109817.32607578704,19.600499122093108,278.85742187499994,-587486.9182887289
2019-06-26 01:00:00,-223371.166759601,847063.8993323533,233071.20102947025,17.47749565231304,222.4392361111111,-199831.6953373056
2019-07-20 01:00:00,-437670.84295131033,722297.969309226,95468.17903295097,21.658723976049156,234.30555555555554,-437223.80219387007
2019-08-13 01:00:00,-438331.77442295686,612948.449714974,130528.08342960148,19.249023425289323,202.1028645833333,-463327.27009364474
2019-09-06 01:00:00,70873.2759289793,920497.2998753395,355248.738529873,14.095746545328035,129.57573784722223,107796.0327270005
2019-09-30 01:00:00,318043.64570816647,881074.3669725342,457031.1308187908,12.443185776184293,71.01128472222224,315793.9180236433
2019-10-24 01:00:00,471204.77119393693,920549.4052935537,966014.1835259652,5.6828992969644245,47.131076388888886,530941.4594372179
