datetimes,load_profile,HOUSEHOLD_P_TOT,HEATPUMP_P_TOT,APPARENT_TEMPERATURE:TOTAL,SOLAR_IRRADIANCE:GLOBAL,y
2019-02-02 00:00:00,69246.48453698738,84001.90216150848,448535.7703194831,-2.0786458248039703,31.588541666666668,22114.77390505326
2019-02-04 00:00:00,38474.18445697941,63036.824303722715,395559.50043115625,-1.2229166661854818,36.822916666666664,48861.38980522348
2019-02-06 00:00:00,28704.62635748233,53125.11486322945,418853.15898231923,0.04114582738839447,40.833333333333336,25653.836801435857
2019-02-08 00:00:00,-3279.0732139425627,27058.712226670465,379940.0245472803,3.0000000014745947,41.302083333333336,11034.496099828266
2019-02-10 00:00:00,44643.282065542466,76017.6623337417,416183.42412162345,2.3354166233912035,60.0,37398.39863220336
2019-02-12 00:00:00,52922.2372436811,69633.42977241671,481288.1442798297,1.60729165025987,33.307291666666664,23317.442997294922
2019-02-14 00:00:00,-31506.59315106157,59157.86661905336,298078.56558972463,2.1770833325184213,121.61458333333333,-32161.312254498414
2019-02-16 00:00:00,-1079.682264230653,87461.86179707205,248126.15666378872,4.137500004299616,129.32291666666666,-12026.505007860518
2019-02-18 00:00:00,-20232.96596089935,46888.46315787459,274428.02674365573,4.0791666720372985,96.71875,6558.877691050628
2019-02-20 00:00:00,20290.454662915272,52846.653896631746,281445.62250453106,5.053645837431155,59.21875,57083.91853699829
2019-02-22 00:00:00,-1173.4811474388794,46679.36368014735,320854.31054948183,2.5250000078619137,67.578125,-74737.328742025
2019-02-24 00:00:00,-62598.57609667026,40304.431566164996,298940.0778773518,5.120833336841316,156.171875,-59174.0604943198
2019-02-26 00:00:00,-76208.43926330286,30275.363418689503,211029.65745513703,6.370833331913073,163.46354166666666,-42996.84169219847
2019-02-28 00:00:00,33699.51157065844,64804.54605341705,276578.688225015,5.8901041750020084,66.69270833333333,69884.91997438043
2019-03-02 00:00:00,73651.48479232412,92437.30854711337,333315.36720442236,5.684375014776986,37.265625,46391.66214140343
2019-03-04 00:00:00,25884.04201470882,71580.33511815708,301854.1727541183,4.74999999402401,67.94270833333333,12237.234372441017
2019-03-06 00:00:00,-11293.171889223886,45923.09056288339,283103.461922031,8.071875004679908,83.09895833333333,14673.999191529121
2019-03-08 00:00:00,13856.359404239009,57029.39005558002,363383.06488973834,4.229687490810952,69.21875,29726.307003301707
2019-03-10 00:00:00,49218.06591049416,70348.30728980448,373534.2373861208,0.3786458323787265,43.75,9809.14377195544
2019-03-12 00:00:00,20604.081459909914,55512.395636155125,321480.4681372748,2.035416671268952,57.630208333333336,37857.430131033594
2019-03-14 00:00:00,62627.84933211195,80654.77078805066,372049.04839227465,3.651562492984038,42.994791666666664,87280.74189654358
2019-03-16 00:00:00,58974.67725422802,90479.26537683337,285380.71569274267,5.403645837679505,53.046875,827.3371050702499
2019-03-18 00:00:00,-28947.705100843235,42934.85428612994,294921.37880192854,1.1171874923553957,123.02083333333333,-17930.608652636154
2019-03-20 00:00:00,-34251.83778877118,57772.90167483035,183873.29989987478,6.646614599740148,186.82291666666666,-41917.17290903302
2019-03-22 00:00:00,43923.427500742095,113695.24933982255,148207.61932848825,7.705208361148824,152.03125,31968.0261717252
2019-03-24 00:00:00,-12753.453267628582,65765.45669405727,92169.57578372954,3.5338541638338907,140.15625,36018.17731377244
2019-03-26 00:00:00,34687.06438153208,84763.97817463554,101230.85871537527,4.069791672518474,96.84895833333333,6326.182272165876
2019-03-28 00:00:00,-71556.93335183298,18917.733314833702,62757.972202767254,9.388541702181104,177.265625,-109779.90436753797
2019-03-30 00:00:00,-62512.87043356306,23328.807727356478,46584.36348339717,7.487500003810635,171.22395833333334,-75741.51770000598
2019-04-01 01:00:00,-100061.5341777851,9474.293408421787,53576.721997727276,6.484374989716635,230.36458333333334,-36014.273229235085
2019-04-03 01:00:00,8314.399782429626,35473.06261767868,82772.03070337507,6.845312494784589,70.52083333333333,22319.465449169104
2019-04-05 01:00:00,-38194.824523341485,26513.336396198738,78915.77958673904,8.736458335071795,150.36458333333334,-86917.31168627758
2019-04-07 01:00:00,-36069.84613386059,88687.6078891279,20407.184647485934,11.394791649033623,276.953125,-19068.53945993233
2019-04-09 01:00:00,-52959.060063277866,59875.04530070679,62465.564768685224,4.350000005293016,258.28125,-37497.672245810376
2019-04-11 01:00:00,28255.456891918235,76796.67911414047,89916.90735289258,1.4098958305548894,99.40104166666667,43223.50878168592
2019-04-13 01:00:00,29869.119021612227,83919.81059249342,104600.95412128234,0.3364583312068117,115.33854166666667,-34273.025084733265
2019-04-15 01:00:00,-95891.39721474958,40236.58745957995,45291.604774845946,8.140624988746522,302.1354166666667,-96280.07148839973
2019-04-17 01:00:00,-83894.90348123487,50545.6693157,42437.29588771396,11.909895811850811,309.0364583333333,-74266.41267315534
2019-04-19 01:00:00,-72529.43891064389,60257.03426943277,17318.13234407637,13.93177087853354,314.1927083333333,-64789.7567658851
2019-04-21 01:00:00,-60211.909065927015,75949.73173867069,15494.737664190929,12.970833364874117,319.6614583333333,-83326.21508204924
2019-04-23 01:00:00,-96421.71981416424,33901.682484686324,10620.327769957648,16.055729153255612,314.2708333333333,-85035.29382287005
2019-04-25 01:00:00,-20337.942678181083,53899.24889270016,14172.792662345033,13.336979205409685,176.92708333333334,19559.88800145205
2019-04-27 01:00:00,-365.0763377176197,75482.32021400651,30524.72763778899,8.151562503228595,169.921875,42900.9505410688
2019-04-29 01:00:00,539.2675479921834,86853.34417634466,43783.82513881259,8.478645827000333,203.30729166666666,-39755.05128987864
