datetimes,load_profile,HOUSEHOLD_P_TOT,HEATPUMP_P_TOT,APPARENT_TEMPERATURE:TOTAL,SOLAR_IRRADIANCE:GLOBAL,y
2018-08-18 00:00:00,-241666.0305056483,292060.1668123595,44536.30559362835,18.870399321946817,212.63888888888889,-195940.21627312782
2018-08-30 00:00:00,-132708.72058587175,349168.5744332853,51667.557674513904,16.936545134418562,180.26041666666666,-163658.8513781347
2018-09-11 00:00:00,-191789.21399884557,293249.8128210778,93090.84848975076,16.83124998667173,166.01128472222223,-117499.97593149387
2018-09-23 00:00:00,-107515.07835664503,300175.2185782208,112105.53019474878,8.929036446452502,119.22960069444444,-167575.87110318232
2018-10-05 00:00:00,-187738.10677266898,346898.76295913185,68552.17995514344,13.663975700024627,159.11892361111111,-185166.97120675724
2018-10-17 00:00:00,186789.27414409054,421864.8047954316,156056.96547439363,8.636805540552198,66.84461805555553,237640.05648998654
2018-10-28 23:00:00,276864.78467901534,505056.9896598583,216287.1338312573,6.587022566598734,53.61979166666668,286037.2718824048
2018-11-09 23:00:00,172314.07063533468,366453.94036713545,329871.7169742743,4.089105902653596,49.817708333333336,169192.02162713936
2018-11-21 23:00:00,416890.46911493724,505416.58022604836,412380.6005510649,2.2980468727214918,25.21918402777777,371742.84178481146
2018-12-03 23:00:00,393502.6644157186,480689.15100575687,433408.6098742379,1.833029511643361,21.83376736111111,440426.0013245064
2018-12-15 23:00:00,306511.2666138998,377612.28002386156,500431.19069360103,1.4436197862604674,16.929253472222218,303809.29187284666
