datetimes,load_profile,HOUSEHOLD_P_TOT,HEATPUMP_P_TOT,APPARENT_TEMPERATURE:TOTAL,SOLAR_IRRADIANCE:GLOBAL,y
2018-08-18 00:00:00,711.7764437357589,711.7764437357589,43.65377752515985,16.100000143051,0.0,1282.3452192200548
2018-08-18 01:00:00,782.4739972432457,782.4739972432457,43.73588862948928,15.0999999046325,0.0,9250.484888712563
2018-08-18 02:00:00,769.1755561828609,769.1755561828609,48.604222265879315,14.0499997138975,0.0,2386.2252234564876
2018-08-18 03:00:00,728.5512235853411,728.5512235853411,43.349111122555215,13.099999904632499,0.0,3447.2575517442538
2018-08-18 04:00:00,769.9922220018173,769.9922220018173,43.270555697547174,12.82500004768375,0.0,1716.7883290608743
2018-08-18 05:00:00,696.5465544806582,696.5465544806582,43.32800002627905,13.025000095367501,0.0,739.9928882175027
2018-08-18 06:00:00,581.5431087493891,696.5143731172054,43.06688890457154,12.87500023841875,20.0,718.5455553690595
2018-08-18 07:00:00,-1098.1497794197671,-420.39307443892415,42.394666629367386,12.350000143051249,156.25,617.0677769131136
2018-08-18 08:00:00,-3731.419437323683,-1362.8198204654457,90.68055542839892,13.575000047683751,332.5,699.9075543721522
2018-08-18 09:00:00,-5922.222112358948,-1509.145484006458,275.5436664157443,16.05000019073475,496.25,710.6154436747233
2018-08-18 10:00:00,-7636.378086344409,-1373.8608449650987,270.07644475301106,19.074999809265,641.25,643.9980005052346
2018-08-18 11:00:00,-8323.549895901155,-1136.8085165908115,276.2258880615235,21.9000000953675,747.5,693.3816658020019
2018-08-18 12:00:00,-9058.96555582682,-848.6475481639857,96.80788885752365,23.44999980926525,823.75,611.4886671748416
2018-08-18 13:00:00,-8710.358786349821,-332.45265608162305,40.96777777141995,24.449999809265,861.25,-871.1144428849217
2018-08-18 14:00:00,-7876.225117323138,83.27105125923589,41.20733325746319,25.200000286102,852.5,-3476.910332573786
2018-08-18 15:00:00,-6339.657873535159,689.1179885338067,41.017222171359556,25.42500019073475,757.5,-5451.627229902478
2018-08-18 16:00:00,-4059.200221082898,1679.0488210626963,40.37611103057864,25.975000381469748,702.5,-5981.245215691462
2018-08-18 17:00:00,629.4458856996558,4592.574238190077,69.74877784517075,26.20000028610225,578.75,-7877.035214742033
2018-08-18 18:00:00,1282.3452192200548,3144.9620774576015,39.28522215949165,26.55000019073475,418.75,-8586.788323296438
2018-08-18 19:00:00,9250.484888712563,9656.452321662755,38.67688887914022,25.450000286102,225.0,-8492.405341254329
2018-08-18 20:00:00,2386.2252234564876,2459.3631544909704,38.999666574266215,23.59999942779575,65.0,-7354.35567203097
2018-08-18 21:00:00,3447.2575517442538,3447.2575517442538,38.38422228495281,20.67500019073475,0.0,-5993.97889200847
2018-08-18 22:00:00,1716.7883290608743,1716.7883290608743,38.51544442706638,17.82499980926525,0.0,-3808.166667260062
2018-08-18 23:00:00,739.9928882175027,739.9928882175027,43.0621111445957,16.0250000953675,0.0,-795.1004423777262
2018-08-19 00:00:00,718.5455553690595,718.5455553690595,43.12100004620025,15.2750000953675,0.0,1277.5805527475163
2018-08-19 01:00:00,617.0677769131136,617.0677769131136,43.4101110140482,14.29999995231625,0.0,1887.5458884345153
2018-08-19 02:00:00,699.9075543721522,699.9075543721522,43.603999794853905,13.450000047683748,0.0,6352.257546997077
2018-08-19 03:00:00,710.6154436747233,710.6154436747233,43.67622213363641,12.75,0.0,2224.269332885743
2018-08-19 04:00:00,643.9980005052346,643.9980005052346,43.72199983596789,12.174999952316249,0.0,1402.5381103515624
2018-08-19 05:00:00,693.3816658020019,693.3816658020019,43.57433325449619,11.9749999046325,0.0,848.678110673691
2018-08-19 06:00:00,611.4886671748416,698.7434564468723,43.980111090342184,11.79999995231625,17.5,896.851221974691
