datetimes,load_profile,HOUSEHOLD_P_TOT,HEATPUMP_P_TOT,APPARENT_TEMPERATURE:TOTAL,SOLAR_IRRADIANCE:GLOBAL,y
2019-02-01 04:30:00,235.46799875895186,235.46799875895186,2570.563330268862,-4.4000000953674,0.0,1170.0938900417748
2019-02-01 04:45:00,205.73311174180753,205.73311174180753,10.109888913896372,-4.4000000953674,0.0,404.6881106906471
2019-02-01 05:00:00,166.35866682264523,166.35866682264523,1308.9365547392104,-4.4000000953674,0.0,392.06588880750854
2019-02-01 05:15:00,242.8751115587017,242.8751115587017,3579.181108930377,-4.0999999046326,0.0,422.3964450412337
2019-02-01 05:30:00,231.8102215237089,231.8102215237089,945.9115594863894,-4.5,0.0,491.1448900010849
2019-02-01 05:45:00,202.20022294786224,202.20022294786224,2918.7818791177565,-4.5,0.0,513.9273332383899
2019-02-01 06:00:00,185.53233337402284,185.53233337402284,10.226222197214746,-4.5,0.0,545.4352213541663
2019-02-01 06:15:00,177.62811041937937,177.62811041937937,3808.7993396229176,-3.9000000953674,0.0,581.7658877902558
2019-02-01 06:30:00,228.7540003458656,228.7540003458656,1673.5301052835277,-3.7999999523163,0.0,593.2898881700297
2019-02-01 06:45:00,221.07688869900161,221.07688869900161,316.87810875574587,-3.9000000953674,0.0,640.7946685791013
2019-02-01 07:00:00,315.46066597832544,315.46066597832544,5599.34791124132,-3.9000000953674,0.0,638.517001003689
2019-02-01 07:15:00,133.07677773369662,133.07677773369662,5572.60976019965,-3.7000000476837,0.0,448.7055548773874
2019-02-01 07:30:00,159.98300043741872,159.98300043741872,4407.358905622695,-3.5999999046326,0.0,364.1420020209409
2019-02-01 07:45:00,175.09355655246276,175.09355655246276,10.347444407145153,-3.5,0.0,380.32500033908394
2019-02-01 08:00:00,137.7181113349069,137.7181113349069,10.2563333193461,-3.5,0.0,372.6933319091798
2019-02-01 08:15:00,133.82722269694008,133.82722269694008,4403.715363703836,-3.2999999523163,0.0,185.2542222764758
2019-02-01 08:30:00,131.51855545043904,131.51855545043904,834.168223275077,-3.2000000476837,5.0,99.55033331977013
2019-02-01 08:45:00,180.52999979654962,185.89590017969144,2722.366871303977,-2.0,15.0,124.29722247653523
2019-02-01 09:00:00,159.11566636827274,193.6329077475831,2182.473879591624,-2.0,15.0,151.98711073133632
2019-02-01 09:15:00,120.99655600653766,163.35479355443027,1380.5246627701674,-2.5,30.0,188.93355560302808
2019-02-01 09:30:00,148.95533269246414,173.36337866947557,10.103555520375554,-2.4000000953674,45.0,164.02066650390628
2019-02-01 09:45:00,174.6984436035152,219.97238996366843,4953.577657328707,-2.4000000953674,45.0,138.64444427490295
2019-02-01 10:00:00,142.97833319770007,201.99557457701053,10.185111130608467,-2.2999999523163,55.0,146.35755581325978
2019-02-01 10:15:00,95.6025561014812,163.63895456891416,1656.169216579862,-1.8999999761581,70.0,196.9548882378473
2019-02-01 10:30:00,232.27799898584541,334.20520205097955,3009.0180065049026,-2.0999999046326,75.0,185.850555759006
2019-02-01 10:45:00,278.42556050618526,471.95429613836905,10.119999970330117,-1.5,95.0,140.82888895670598
