datetimes,load_profile,HOUSEHOLD_P_TOT,HEATPUMP_P_TOT,APPARENT_TEMPERATURE:TOTAL,SOLAR_IRRADIANCE:GLOBAL,y
2018-08-18 00:00:00,-55266.3215625808,88445.30295849199,11857.023216353518,19.987152798308227,238.6284722222222,-31798.635530383384
2018-08-21 00:00:00,-77257.46402021742,69620.87889165997,9638.389881939358,21.834027800295086,258.8368055555556,-59989.674876613426
2018-08-24 00:00:00,-46652.04249200403,86017.56287198066,14799.376929770568,15.305902789036418,174.39236111111111,-40746.594919587114
2018-08-27 00:00:00,-62490.202430846024,47976.42209022676,8241.515565564901,18.354513900147534,178.69791666666666,-63405.310946543905
2018-08-30 00:00:00,-70543.5646122113,48629.57140311436,9000.054008918338,14.74270835849975,183.57638888888889,-101587.93572264876
2018-09-02 00:00:00,-37964.672637672,86857.35035083373,10219.279209783343,19.040624996026374,186.44097222222226,-40217.756559037894
2018-09-05 00:00:00,-30575.4872298017,94433.51085448949,14769.31378946304,17.8927083346579,192.58680555555554,-1720.6593265444476
2018-09-08 00:00:00,6375.003893813289,119248.14182484777,17678.91066634919,16.070138848490206,158.43749999999997,-20132.499769903625
2018-09-11 00:00:00,-23750.86742508287,83551.95058257997,25342.21291223104,17.316666636202058,156.5625,-5916.269602594172
2018-09-14 00:00:00,-79398.7782096091,50824.0340509273,22738.681448184117,14.089236120382948,183.4722222222222,-82178.30426675014
2018-09-17 00:00:00,-80321.10349731217,75225.15512337748,15305.389465109512,19.20833333167763,214.67013888888889,-86706.23333775048
2018-09-20 00:00:00,-8318.46486684144,83648.67306419303,29704.56466422611,16.710763858424286,109.34027777777779,57300.831275601
2018-09-23 00:00:00,5413.980436241131,96932.56855884647,32150.97707179388,7.941666692909283,119.14930555555554,-47596.10072303207
2018-09-26 00:00:00,-38871.88666791757,76842.2206117759,18120.86766459147,11.690624973012333,129.30555555555557,-74004.85011802289
2018-09-29 00:00:00,-122462.84661183161,25115.65721958597,21107.67666036818,7.1704860827109345,164.67013888888889,-61078.16474812574
2018-10-02 00:00:00,48405.67448686303,101284.77218801246,40726.00879799525,8.913368037177444,63.79340277777778,15103.24448599839
2018-10-05 00:00:00,-48828.78807094619,99453.80963020322,19448.517883427943,12.278124981456317,181.47569444444446,-42810.57739838767
2018-10-08 00:00:00,-48832.27257860091,83344.32895396613,23406.46395047507,10.14965282758284,155.88541666666666,-65285.152809511
