datetimes,load_profile,HOUSEHOLD_P_TOT,HEATPUMP_P_TOT,APPARENT_TEMPERATURE:TOTAL,SOLAR_IRRADIANCE:GLOBAL,y
2019-02-02 00:00:00,9852.562333627879,10872.242410256227,145929.6981120215,-2.122916658719377,15.3125,16144.286238267689
2019-02-02 12:00:00,39194.52231031358,41178.3843792791,100291.29969481361,-1.2583333230577385,27.708333333333332,-2705.053450578612
2019-02-03 00:00:00,8444.165110230284,10401.898826705377,111017.17571351792,-2.5333333313465185,26.458333333333332,22962.125232527
2019-02-03 12:00:00,11755.234782815654,21549.376545267758,91297.59679912991,-2.3999999860922454,56.875,-14286.584115162803
2019-02-04 00:00:00,-10180.640003789116,3265.0266628775507,113961.26992077299,-4.227083336561907,39.270833333333336,17792.98755900065
2019-02-04 12:00:00,12651.74899894396,21360.39459281369,73845.53794986937,-0.9062499951881682,63.229166666666664,19477.48067965225
2019-02-05 00:00:00,15548.548001482584,16449.396660486414,115060.03718552059,-0.6958333275591367,15.416666666666666,16599.052778964568
2019-02-05 12:00:00,20454.527460341986,21962.006387545047,92692.65537499319,0.9374999945672879,29.375,-5008.131212394008
2019-02-06 00:00:00,1837.137010096505,7195.958849176965,95879.37592187461,-2.6145833286767197,22.604166666666668,24715.673563385008
2019-02-06 12:00:00,17633.448229281534,23758.645547289198,93307.1734366841,1.8437499847884018,55.104166666666664,98.088340326522
2019-02-07 00:00:00,6939.4777834200595,8893.219162730407,134058.5175480206,-0.710416669491673,17.604166666666668,7944.610222201878
2019-02-07 12:00:00,2294.563334684238,13277.291304032897,95608.09207573996,1.6458333229335678,68.02083333333333,-7104.535324477529
2019-02-08 00:00:00,-2544.8444299783996,5726.138328642289,101743.52637810174,1.3708333357547733,26.354166666666668,7889.555003611245
2019-02-08 12:00:00,3389.3404447647795,7351.825119094279,92149.8011973487,3.635416646798459,42.291666666666664,-13082.652889363297
2019-02-09 00:00:00,-1829.8891093343489,5269.564913654156,95810.16052751543,3.1958333427707353,33.854166666666664,9074.127659522163
2019-02-09 12:00:00,-2293.68011939459,8711.18386527974,90236.5364443143,3.797916680574412,62.708333333333336,7153.466326058161
2019-02-10 00:00:00,4963.619883750169,7565.70609064672,98928.13444168301,3.2791666537523265,17.708333333333332,15436.066221449104
2019-02-10 12:00:00,17851.72188506718,22785.21199716757,103235.79804068677,3.954192904983369,76.14847046413503,5935.830533219384
2019-02-11 00:00:00,7442.84742843541,15489.967469591722,128721.88228149408,1.168723598981215,52.289029535864984,17171.638870493574
2019-02-11 12:00:00,14385.092868289694,30176.776776335664,85297.60935775968,0.9395833358479013,93.85416666666667,-1145.1369929586845
2019-02-12 00:00:00,4570.858779130214,8224.079085643625,126923.55770357979,-0.5729166658905583,24.479166666666668,16058.855111694334
2019-02-12 12:00:00,10433.156778248149,16734.839728439714,122619.9492854118,1.8083333231819247,53.541666666666664,17409.804902567248
2019-02-13 00:00:00,6242.490109982196,8526.359841782963,129643.89560618925,1.3937499988824085,18.4375,20758.811342451314
2019-02-13 12:00:00,31675.731576320533,36148.15111655042,102100.74168464872,3.7999999448657036,36.770833333333336,-30910.028359417967
2019-02-14 00:00:00,282.9850889086858,12502.123019943163,142363.36413367587,-0.6479166662320485,53.958333333333336,14375.342113833962
2019-02-14 12:00:00,-15356.019998161855,13419.729043983743,48681.9133111,4.891666687248887,168.02083333333334,-31837.53602111208
2019-02-15 00:00:00,-19966.64589091405,295.83112058020976,80777.83990742365,-3.1312500073884872,93.95833333333333,16791.2282280816
2019-02-15 12:00:00,3533.087649105631,32940.183434546256,26255.448237525095,7.595833316445337,170.52083333333334,-31490.3465753019
2019-02-16 00:00:00,-8768.897900674743,11430.824321547478,97465.40697978341,1.5770833392938046,95.83333333333333,53386.16538679336
2019-02-16 12:00:00,31042.102937548694,57901.712132951,25989.967022673285,8.38541664679844,174.16666666666666,-35878.66207841106
