datetimes,load_profile,HOUSEHOLD_P_TOT,HEATPUMP_P_TOT,APPARENT_TEMPERATURE:TOTAL,SOLAR_IRRADIANCE:GLOBAL,y
2019-02-02 00:00:00,136425.2953514491,200163.8413284607,1262948.4297329586,-1.0868055545336859,36.414930555555564,96630.00051171261
2019-02-08 00:00:00,94286.446095281,172709.80433282888,1277411.5929487331,2.3142360917085556,44.869791666666664,71750.33772932661
2019-02-14 00:00:00,-52819.24137619159,193508.19157399994,820632.7489971691,3.464583336285111,115.88541666666667,-37628.9395713083
2019-02-20 00:00:00,-43481.60258119387,139830.44914294404,901240.0109313646,4.233159727378127,94.32291666666667,-76827.47069934645
2019-02-26 00:00:00,31142.55709967979,187517.2180192199,820923.7128845744,5.981770840564024,89.14062500000004,73279.74042358539
2019-03-04 00:00:00,28447.229529723958,174532.8157366205,948340.6995658875,5.683854163171621,73.4201388888889,56637.540567271826
2019-03-10 00:00:00,132449.99670251604,206515.47371401032,1067063.7539156703,2.0218749988772386,48.125,134947.31579953263
2019-03-16 00:00:00,-4224.865635386371,191187.02133779367,764175.3943945463,4.389149309925016,120.96354166666667,-59020.44445659892
2019-03-22 00:00:00,65857.03861464559,264224.68420851533,341608.05382759304,5.102951399167064,129.67881944444443,74312.3857576635
2019-03-28 00:00:00,-234131.33796318126,51720.83445061194,162919.0576838918,7.786805565236123,192.95138888888889,-221535.69529677907
2019-04-03 01:00:00,-65950.27087477245,150674.00690300533,182094.99493760001,8.992187492963334,165.94618055555557,-83666.38569704078
2019-04-09 01:00:00,5165.515850252611,220591.5350073407,256983.4262428602,2.032118055684906,157.67361111111111,-28547.188548857717
2019-04-15 01:00:00,-252315.73960662834,151039.2910447127,105047.0330066363,11.327430559710288,308.45486111111114,-235336.24092744014
2019-04-21 01:00:00,-176971.57155827235,163750.66311605717,40287.85809649361,14.121180574513133,270.28645833333337,-148801.62090346724
2019-04-27 01:00:00,19695.434920373547,269592.9617402969,105409.09376538599,8.879513895139096,192.32638888888883,36700.19126313129
2019-05-03 01:00:00,-50337.83645084357,197966.83404724073,129506.95745201109,5.485937499285981,162.78645833333334,-87494.53426975152
2019-05-09 01:00:00,-89675.79257945337,197931.71508338186,76152.52790703245,9.113107634721215,217.07465277777774,-107835.80601423184
2019-05-15 01:00:00,-89016.60935608733,200531.7316400813,68307.84328419364,12.155034720794205,218.67187500000003,-19568.084216609204
2019-05-21 01:00:00,-26566.051659511097,211941.4100263127,88210.02310815384,14.001041640838002,191.84027777777774,-68080.67857637556
