datetimes,load_profile,HOUSEHOLD_P_TOT,HEATPUMP_P_TOT,APPARENT_TEMPERATURE:TOTAL,SOLAR_IRRADIANCE:GLOBAL,y
2018-08-18 00:00:00,4458.515997229681,4458.515997229681,265.94155526690986,14.033333301544118,0.0,18823.094100411734
2018-08-18 06:00:00,-26130.176202598574,-5106.513367349532,997.9881101926167,15.9708334207535,398.9583333333333,4083.5159966362844
2018-08-18 12:00:00,-35414.961668418175,5862.911894800208,330.12511093351577,25.116666793823168,762.7083333333334,-23046.443768619836
2018-08-18 18:00:00,18823.094100411734,21164.81632263396,236.92355546951302,21.6875,118.125,-35030.795338228
2018-08-19 00:00:00,4083.5159966362844,4083.5159966362844,261.1076660792029,13.32083332538604,0.0,13992.869542090106
2018-08-19 06:00:00,-23046.443768619836,-3082.252197738612,1039.781555620829,15.887499849001586,397.5,4925.537331305613
2018-08-19 12:00:00,-35030.795338228,5416.0533207758335,613.8926669756573,28.337499856948796,768.5416666666666,6754.172666773079
2018-08-19 18:00:00,13992.869542090106,16478.375289216543,236.0407778422039,24.620833237965964,117.08333333333333,-2990.250223146959
2018-08-20 00:00:00,4925.537331305613,4925.537331305613,256.82333337995743,17.379166920979664,0.0,14308.600003984242
2018-08-20 06:00:00,6754.172666773079,12232.973433056606,464.7094447665742,20.016666730244832,91.875,4220.1180029975085
2018-08-20 12:00:00,-2990.250223146959,7181.69805271511,5765.53400415844,22.23333342870075,176.45833333333334,-23968.381329731135
2018-08-20 18:00:00,14308.600003984242,14829.670885210295,1388.155435668099,21.24166671435029,32.291666666666664,-13870.672514856024
2018-08-21 00:00:00,4220.1180029975085,4220.1180029975085,1860.9227729055594,17.84999998410533,0.0,9046.572221869897
2018-08-21 06:00:00,-23968.381329731135,-4595.475199462929,1111.1357771979438,19.516666650772,328.125,4403.9927794562445
2018-08-21 12:00:00,-13870.672514856024,7803.10909433938,1204.8544432216222,24.59166661898296,476.6666666666667,-20828.985956862067
2018-08-21 18:00:00,9046.572221869897,10856.062643325837,251.90177762773308,21.354166587193834,45.833333333333336,-14522.272754634421
2018-08-22 00:00:00,4403.9927794562445,4403.9927794562445,419.7707770771449,14.179166674613997,0.0,6300.322441661362
2018-08-22 06:00:00,-20828.985956862067,-2057.683274869727,947.8681104236177,17.579166769981377,330.8333333333333,4675.706661054825
2018-08-22 12:00:00,-14522.272754634421,15622.514601687422,722.2353335168634,29.733333587646495,670.8333333333334,-19673.96854573357
2018-08-22 18:00:00,6300.322441661362,7798.565736680518,262.5888890054492,26.254166682561163,84.16666666666667,-29098.09658217695
2018-08-23 00:00:00,4675.706661054825,4675.706661054825,296.0311109118991,16.737500111262,0.0,16058.20155673689
2018-08-23 06:00:00,-19673.96854573357,-2214.0279327067515,999.9101118829518,18.574999888738127,378.9583333333333,5053.248219807944
2018-08-23 12:00:00,-29098.09658217695,4980.692689853699,1297.0236669964256,29.620833396911536,680.8333333333334,-1536.667660658392
2018-08-23 18:00:00,16058.20155673689,18127.30308930394,264.14711117214654,26.01666665077221,109.79166666666667,-19867.72725713518
2018-08-24 00:00:00,5053.248219807944,5053.248219807944,235.49822235107416,19.991666714350377,0.0,18231.4726597488
2018-08-24 06:00:00,-1536.667660658392,5343.077550069578,358.3255556636387,17.74999984105425,95.41666666666667,4165.380772569445
2018-08-24 12:00:00,-19867.72725713518,10414.661631753708,1224.3580009672376,19.349999904632583,407.5,-3362.233108532756
2018-08-24 18:00:00,18231.4726597488,19422.03396243079,350.7317773607041,18.17916679382321,43.333333333333336,-10510.930998544234
2018-08-25 00:00:00,4165.380772569445,4165.380772569445,268.63044408162415,13.033333301544166,0.0,8944.484224134027
2018-08-25 06:00:00,-3362.233108532756,5341.448883804409,2276.3490061759967,13.224999864896041,126.875,8723.554334004722
2018-08-25 12:00:00,-10510.930998544234,10852.500035938523,3752.3189027680273,15.554166674613958,323.5416666666667,-25550.194036586396
2018-08-25 18:00:00,8944.484224134027,10784.319473176172,256.472555563185,12.595833301544168,51.666666666666664,-36829.891092178535
2018-08-26 00:00:00,8723.554334004722,8723.554334004722,260.7895553800794,9.295833349227896,0.0,5887.461451366546
2018-08-26 06:00:00,-25550.194036586396,-4964.140396739654,4162.107131512955,9.83333341280622,359.375,3864.1653324551066
2018-08-26 12:00:00,-36829.891092178535,3236.1606319593884,1399.7285557428995,17.97916674613954,616.4583333333334,-1062.1446772095223
2018-08-26 18:00:00,5887.461451366546,7645.3177732056265,254.0672222031488,16.883333563804587,68.54166666666667,-13247.719780814308
2018-08-27 00:00:00,3864.1653324551066,3864.1653324551066,258.9621115472585,15.362499872843335,0.0,5863.748883468572
2018-08-27 06:00:00,-1062.1446772095223,4990.479843863273,328.69222272237147,15.387500166893126,78.75,3887.5571120368104
2018-08-27 12:00:00,-13247.719780814308,4959.167192365765,973.7521125157674,18.699999888737995,273.75,-12127.466768598551
2018-08-27 18:00:00,5863.748883468572,6834.530492663975,262.5305555979412,19.62499992052725,47.083333333333336,-10767.191551971437
2018-08-28 00:00:00,3887.5571120368104,3887.5571120368104,298.38733349906096,15.391666611035626,0.0,5538.226114100876
2018-08-28 06:00:00,-12127.466768598551,1613.820587723288,2331.445453506047,16.78750006357829,186.04166666666666,4332.953330654571
2018-08-28 12:00:00,-10767.191551971437,5598.664769867646,1211.0637765460547,21.070833365122542,369.375,-24612.58409856474
2018-08-28 18:00:00,5538.226114100876,7587.5690259782705,242.8474444813199,18.666666626930247,87.29166666666667,-29981.64810339807
