datetimes,load_profile,y
2016-01-02 00:00:00,974,954
2016-01-02 06:00:00,970,948
2016-01-02 12:00:00,958,943
2016-01-02 18:00:00,954,927
2016-01-03 00:00:00,948,946
2016-01-03 06:00:00,943,964
2016-01-03 12:00:00,927,1171
2016-01-03 18:00:00,946,1041
2016-01-04 00:00:00,964,962
2016-01-04 06:00:00,1171,957
2016-01-04 12:00:00,1041,1097
2016-01-04 18:00:00,962,1071
2016-01-05 00:00:00,957,950
2016-01-05 06:00:00,1097,951
2016-01-05 12:00:00,1071,952
2016-01-05 18:00:00,950,932
2016-01-06 00:00:00,951,954
2016-01-06 06:00:00,952,959
2016-01-06 12:00:00,932,1219
2016-01-06 18:00:00,954,1192
2016-01-07 00:00:00,959,963
2016-01-07 06:00:00,1219,976
2016-01-07 12:00:00,1192,1103
2016-01-07 18:00:00,963,1041
2016-01-08 00:00:00,976,975
2016-01-08 06:00:00,1103,961
2016-01-08 12:00:00,1041,963
2016-01-08 18:00:00,975,951
2016-01-09 00:00:00,961,959
2016-01-09 06:00:00,963,975
2016-01-09 12:00:00,951,960
2016-01-09 18:00:00,959,944
2016-01-10 00:00:00,975,953
2016-01-10 06:00:00,960,1029
2016-01-10 12:00:00,944,5732
2016-01-10 18:00:00,953,4288
2016-01-11 00:00:00,1029,1048
2016-01-11 06:00:00,5732,1137
2016-01-11 12:00:00,4288,6062
2016-01-11 18:00:00,1048,3805
2016-01-12 00:00:00,1137,1031
2016-01-12 06:00:00,6062,1124
2016-01-12 12:00:00,3805,5292
2016-01-12 18:00:00,1031,3635
2016-01-13 00:00:00,1124,1134
2016-01-13 06:00:00,5292,1294
2016-01-13 12:00:00,3635,5711
2016-01-13 18:00:00,1134,3633
2016-01-14 00:00:00,1294,1179
2016-01-14 06:00:00,5711,1220
2016-01-14 12:00:00,3633,6068
2016-01-14 18:00:00,1179,2107
2016-01-15 00:00:00,1220,1092
2016-01-15 06:00:00,6068,1121
2016-01-15 12:00:00,2107,1127
2016-01-15 18:00:00,1092,1086
