datetimes,load_profile,col,y
2016-01-01 00:15:00,29.6,29.6,40.0
2016-01-01 00:30:00,30.4,30.4,37.6
2016-01-01 00:45:00,30.4,30.4,37.6
2016-01-01 01:00:00,29.6,29.6,37.6
2016-01-01 01:15:00,31.2,31.2,40.8
2016-01-01 01:30:00,31.2,31.2,38.4
2016-01-01 01:45:00,30.4,30.4,37.6
2016-01-01 02:00:00,31.2,31.2,38.4
2016-01-01 02:15:00,30.4,30.4,38.4
2016-01-01 02:30:00,32.0,32.0,37.6
2016-01-01 02:45:00,30.4,30.4,37.6
2016-01-01 03:00:00,29.6,29.6,36.0
2016-01-01 03:15:00,29.6,29.6,29.6
2016-01-01 03:30:00,30.4,30.4,28.8
2016-01-01 03:45:00,29.6,29.6,28.8
2016-01-01 04:00:00,30.4,30.4,28.8
2016-01-01 04:15:00,31.2,31.2,31.2
2016-01-01 04:30:00,32.0,32.0,30.4
2016-01-01 04:45:00,30.4,30.4,30.4
2016-01-01 05:00:00,30.4,30.4,28.0
2016-01-01 05:15:00,36.8,36.8,28.8
2016-01-01 05:30:00,37.6,37.6,28.0
2016-01-01 05:45:00,37.6,37.6,28.0
2016-01-01 06:00:00,38.4,38.4,29.6
2016-01-01 06:15:00,40.0,40.0,29.6
2016-01-01 06:30:00,37.6,37.6,28.8
2016-01-01 06:45:00,37.6,37.6,28.0
2016-01-01 07:00:00,37.6,37.6,28.8
2016-01-01 07:15:00,40.8,40.8,28.0
2016-01-01 07:30:00,38.4,38.4,28.0
2016-01-01 07:45:00,37.6,37.6,28.8
2016-01-01 08:00:00,38.4,38.4,28.8
2016-01-01 08:15:00,38.4,38.4,27.2
2016-01-01 08:30:00,37.6,37.6,29.6
2016-01-01 08:45:00,37.6,37.6,28.8
2016-01-01 09:00:00,36.0,36.0,28.0
2016-01-01 09:15:00,29.6,29.6,31.2
2016-01-01 09:30:00,28.8,28.8,28.8
2016-01-01 09:45:00,28.8,28.8,28.8
2016-01-01 10:00:00,28.8,28.8,28.8
2016-01-01 10:15:00,31.2,31.2,28.8
2016-01-01 10:30:00,30.4,30.4,34.4
