datetimes,load_profile,y
2016-09-18 00:00:00,255241.6,367473.19999999995
2016-09-20 00:00:00,454911.2,507052.3999999999
2016-09-22 00:00:00,485453.2,344369.19999999995
2016-09-24 00:00:00,103057.59999999996,212199.6
2016-09-26 00:00:00,434903.2,374816.7999999999
2016-09-28 00:00:00,314188.4,333699.60000000003
2016-09-30 00:00:00,188308.40000000005,82604.4
2016-10-02 00:00:00,61480.00000000001,129556.8
2016-10-04 00:00:00,305603.20000000007,338008.0
2016-10-06 00:00:00,279376.39999999997,178968.80000000013
2016-10-08 00:00:00,62155.2,132770.00000000003
2016-10-10 00:00:00,260745.99999999994,300318.39999999997
2016-10-12 00:00:00,309399.6,287172.80000000005
2016-10-14 00:00:00,170554.39999999997,83280.79999999997
2016-10-16 00:00:00,228314.39999999997,326541.2
2016-10-18 00:00:00,337731.20000000007,379134.39999999997
2016-10-20 00:00:00,371180.0,235495.59999999998
2016-10-22 00:00:00,68385.20000000001,190345.60000000003
2016-10-24 00:00:00,433492.7999999999,392326.4000000001
2016-10-26 00:00:00,344335.2,323412.0
2016-10-28 00:00:00,131564.0,67185.2
2016-10-30 00:00:00,70863.20000000001,70318.8
2016-10-31 23:00:00,220347.99999999997,306271.2
2016-11-02 23:00:00,341307.99999999994,258539.99999999997
2016-11-04 23:00:00,64587.599999999984,87452.39999999998
2016-11-06 23:00:00,276355.20000000007,434885.20000000007
2016-11-08 23:00:00,459240.4,414544.39999999985
2016-11-10 23:00:00,296603.19999999995,157831.20000000004
2016-11-12 23:00:00,161969.6,262938.4
2016-11-14 23:00:00,351331.19999999995,334171.60000000003
2016-11-16 23:00:00,308968.8,241926.40000000005
2016-11-18 23:00:00,81142.40000000002,153509.59999999998
2016-11-20 23:00:00,403399.5999999999,490388.0
2016-11-22 23:00:00,603744.3999999999,614324.8000000002
2016-11-24 23:00:00,360319.9999999999,171380.8
2016-11-26 23:00:00,224313.6,347574.8
2016-11-28 23:00:00,345397.60000000003,320295.99999999994
2016-11-30 23:00:00,317127.60000000003,249383.6
2016-12-02 23:00:00,91544.79999999999,126985.2
2016-12-04 23:00:00,296116.8,303239.1999999999
2016-12-06 23:00:00,288464.0000000001,330137.2
2016-12-08 23:00:00,224164.39999999988,111555.99999999999
2016-12-10 23:00:00,194785.59999999998,298159.60000000003
2016-12-12 23:00:00,389042.8,450384.4
2016-12-14 23:00:00,491785.99999999994,346911.19999999995
2016-12-16 23:00:00,82564.79999999999,68804.40000000001
2016-12-18 23:00:00,76766.40000000002,75046.00000000001
2016-12-20 23:00:00,69446.4,65633.59999999999
2016-12-22 23:00:00,58647.19999999998,54166.0
2016-12-24 23:00:00,54133.2,58235.999999999985
2016-12-26 23:00:00,61866.40000000001,62492.39999999999
2016-12-28 23:00:00,64567.200000000004,61217.2
