datetimes,load_profile,y
2016-01-02 00:00:00,168.0,188.0
2016-01-02 06:00:00,146.01199999999997,162.0
2016-01-02 12:00:00,186.012,136.032
2016-01-02 18:00:00,188.0,132.05599999999998
2016-01-03 00:00:00,162.0,164.0
2016-01-03 06:00:00,136.032,166.0
2016-01-03 12:00:00,132.05599999999998,152.01599999999996
2016-01-03 18:00:00,164.0,136.04799999999997
2016-01-04 00:00:00,166.0,176.0
2016-01-04 06:00:00,152.01599999999996,158.0
2016-01-04 12:00:00,136.04799999999997,140.01999999999998
2016-01-04 18:00:00,176.0,132.06
2016-01-05 00:00:00,158.0,202.0
2016-01-05 06:00:00,140.01999999999998,178.0
2016-01-05 12:00:00,132.06,154.01199999999997
2016-01-05 18:00:00,202.0,150.016
2016-01-06 00:00:00,178.0,186.0
2016-01-06 06:00:00,154.01199999999997,158.0
2016-01-06 12:00:00,150.016,14888.032
2016-01-06 18:00:00,186.0,12920.0
2016-01-07 00:00:00,158.0,248.0
2016-01-07 06:00:00,14888.032,172.0
2016-01-07 12:00:00,12920.0,20144.04400000001
2016-01-07 18:00:00,248.0,9264.052000000003
2016-01-08 00:00:00,172.0,228.0
2016-01-08 06:00:00,20144.04400000001,158.0
2016-01-08 12:00:00,9264.052000000003,258.0
2016-01-08 18:00:00,228.0,190.01600000000002
2016-01-09 00:00:00,158.0,198.0
2016-01-09 06:00:00,258.0,166.0
2016-01-09 12:00:00,190.01600000000002,150.0
2016-01-09 18:00:00,198.0,170.024
2016-01-10 00:00:00,166.0,178.0
2016-01-10 06:00:00,150.0,162.0
2016-01-10 12:00:00,170.024,15726.012000000002
2016-01-10 18:00:00,178.0,14908.048000000003
2016-01-11 00:00:00,162.0,230.0
2016-01-11 06:00:00,15726.012000000002,164.0
2016-01-11 12:00:00,14908.048000000003,19630.004
2016-01-11 18:00:00,230.0,12262.052000000003
2016-01-12 00:00:00,164.0,222.0
2016-01-12 06:00:00,19630.004,172.0
2016-01-12 12:00:00,12262.052000000003,17656.0
2016-01-12 18:00:00,222.0,12926.0
2016-01-13 00:00:00,172.0,276.0
2016-01-13 06:00:00,17656.0,178.0
2016-01-13 12:00:00,12926.0,19858.06
2016-01-13 18:00:00,276.0,11710.140000000003
2016-01-14 00:00:00,178.0,232.0
2016-01-14 06:00:00,19858.06,170.0
